run_id,p4_program,packet_size_bytes,background_load_mbps,probe_layer,cold_idle_reference,n_probes,probe_interval_ms,repetition,schedule_index,probes_sent,probes_received,probes_lost,probe_loss_pct,median_us,iqr_us,p99_us
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,25,l3,False,1000,60.0,1,97,1000,1000,0,0.0,103.0,13.25,224.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,25,l3,False,1000,60.0,2,41,1000,1000,0,0.0,104.0,17.25,198.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,25,l3,False,1000,60.0,3,24,1000,1000,0,0.0,103.0,12.0,195.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,25,l3,False,1000,60.0,4,158,1000,1000,0,0.0,102.0,12.0,225.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,45,l3,False,1000,60.0,0,34,1000,1000,0,0.0,103.0,21.0,265.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,45,l3,False,1000,60.0,1,100,1000,1000,0,0.0,103.0,23.0,288.0899999999999
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,45,l3,False,1000,60.0,2,139,1000,1000,0,0.0,102.0,20.0,310.1399999999999
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,45,l3,False,1000,60.0,3,25,1000,1000,0,0.0,103.0,18.0,283.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,45,l3,False,1000,60.0,4,105,1000,1000,0,0.0,103.0,21.0,273.15999999999985
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,1,l3,False,1000,60.0,0,77,1000,1000,0,0.0,105.0,10.0,170.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,1,l3,False,1000,60.0,1,44,1000,1000,0,0.0,105.0,10.0,165.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,1,l3,False,1000,60.0,2,98,1000,1000,0,0.0,109.0,11.0,183.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,1,l3,False,1000,60.0,3,2,1000,1000,0,0.0,117.0,27.0,394.6499999999994
