rq,p4_program,packet_size_bytes,background_load_mbps,cold_idle_reference,median_us_rep1,median_us_rep2,delta_us,delta_pct_us,within_5pct_us,within_10pct_us,within_20pct_us,n_samples_rep1,mean_us_rep1,std_us_rep1,p25_us_rep1,p75_us_rep1,p99_us_rep1,p999_us_rep1,n_samples_rep2,mean_us_rep2,std_us_rep2,p25_us_rep2,p75_us_rep2,p99_us_rep2,p999_us_rep2,n_switches,n_entries_per_switch,operation,mode,median_s_rep1,median_s_rep2,delta_s,delta_pct_s,within_5pct_s,within_10pct_s,within_20pct_s,n_reps_rep1,mean_s_rep1,std_s_rep1,p25_s_rep1,p75_s_rep1,median_entries_per_sec_rep1,n_reps_rep2,mean_s_rep2,std_s_rep2,p25_s_rep2,p75_s_rep2,median_entries_per_sec_rep2,abs_mean_us_rep1,abs_mean_us_rep2,p1_us_rep1,abs_p99_us_rep1,per_hop_n_rep1,per_hop_abs_mean_us_rep1,p1_us_rep2,abs_p99_us_rep2,per_hop_n_rep2,per_hop_abs_mean_us_rep2,topology,source_workload_type,metric,mean_rep1,mean_rep2,delta_value,delta_pct_value,within_5pct_value,within_10pct_value,within_20pct_value,max_rep1,std_rep1,p5_rep1,p95_rep1,max_rep2,std_rep2,p5_rep2,p95_rep2
rq4,l3_lpm_int_chain,,25.0,,,,,,,,,644.0,,,,,,,742.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_per_bmv2,46.30357142857143,45.44407008086253,-0.8595013477088997,-1.856231217574176,True,True,True,70.0,8.584566225017861,30.0,60.0,70.0,7.792947165055673,39.3,60.0
rq4,l3_lpm_int_chain,,25.0,,,,,,,,,644.0,,,,,,,742.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_total,14.338354037267084,12.08530997304582,-2.253044064221264,-15.713407957184868,False,False,True,22.4,1.4370149287905392,12.9,16.4,20.5,2.3936685148778807,7.1,15.0
rq4,l3_lpm_int_chain,,25.0,,,,,,,,,644.0,,,,,,,742.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,net_io_pps_per_iface,4342.701312553268,4399.284595940902,56.583283387634765,1.3029513041588148,True,True,True,4442.840287975581,172.29178067553943,4319.720520315162,4379.555295225057,23405.50025357154,984.743296352816,4319.12782349983,4378.672294655367
rq4,l3_lpm_int_chain,,25.0,,,,,,,,,644.0,,,,,,,742.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,rss_per_bmv2_bytes,88604672.0,88218698.52291106,-385973.4770889431,-0.43561300818194226,True,True,True,88604672.0,0.0,88604672.0,88604672.0,88342528.0,313486.56252501986,87425024.0,88342528.0
rq4,l3_lpm_int_chain,,45.0,,,,,,,,,644.0,,,,,,,643.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_per_bmv2,72.25077639751552,72.69066874027993,0.43989234276440925,0.6088409906409473,True,True,True,100.0,8.293051074865541,60.0,89.885,110.0,8.988296649248598,60.0,90.0
rq4,l3_lpm_int_chain,,45.0,,,,,,,,,644.0,,,,,,,643.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_total,13.473136645962734,13.345256609642302,-0.1278800363204322,-0.9491482175292258,True,True,True,25.2,1.2877972947766838,12.3,15.0,19.4,1.1954958516219056,12.0,15.4
rq4,l3_lpm_int_chain,,45.0,,,,,,,,,644.0,,,,,,,643.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,net_io_pps_per_iface,7827.324548683106,7790.41047622543,-36.9140724576755,-0.4716052366052209,True,True,True,23781.356837096984,630.1016430612409,7762.439977117199,7839.969130295485,7878.98689949761,308.2633648521792,7777.679863752847,7824.104672164791
rq4,l3_lpm_int_chain,,45.0,,,,,,,,,644.0,,,,,,,643.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,rss_per_bmv2_bytes,88355553.78881988,88604672.0,249118.2111801207,0.2819496913295823,True,True,True,88473600.0,130524.5281120484,88211456.0,88473600.0,88604672.0,0.0,88604672.0,88604672.0
rq4,l3_lpm_int_chain,,0.0,,,,,,,,,654.0,,,,,,,756.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_per_bmv2,3.855657492354741,3.797486772486773,-0.05817071986796796,-1.508710770687303,True,True,True,30.200000000000003,6.302523142288217,0.0,20.0,30.2,6.04740053890682,0.0,19.8
rq4,l3_lpm_int_chain,,0.0,,,,,,,,,654.0,,,,,,,756.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_total,0.9949541284403668,1.0191798941798942,0.024225765739527394,2.4348625777856028,True,True,True,14.3,1.180672160821205,0.0,3.1,6.8,0.986499525235864,0.0,2.5
rq4,l3_lpm_int_chain,,0.0,,,,,,,,,654.0,,,,,,,756.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,net_io_pps_per_iface,48.95093011958402,46.79662474256842,-2.1543053770156035,-4.400948810886273,True,True,True,119.6150989285047,20.851234993363672,0.0,89.92600415921923,119.99470463413564,23.124658053540948,0.0,89.94641240452418
rq4,l3_lpm_int_chain,,0.0,,,,,,,,,654.0,,,,,,,756.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,rss_per_bmv2_bytes,131854223.26605503,131058996.82539682,-795226.4406582117,-0.6031103296961572,True,True,True,131858432.0,40493.64550197188,131858432.0,131858432.0,131203072.0,364649.13406922686,130154496.0,131203072.0
rq4,l3_lpm_int_chain,,25.0,,,,,,,,,643.0,,,,,,,643.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_per_bmv2,67.85412130637636,68.02441679626749,0.17029548989113152,0.25097294992917196,True,True,True,100.0,9.107408283169926,60.0,80.0,110.0,10.396164121280608,50.0,80.0
rq4,l3_lpm_int_chain,,25.0,,,,,,,,,643.0,,,,,,,643.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_total,14.121461897356143,14.84307931570762,0.7216174183514763,5.110075880221576,False,True,True,21.0,1.2068494976568227,12.5,16.2,24.0,1.265832261010068,13.51,16.8
rq4,l3_lpm_int_chain,,25.0,,,,,,,,,643.0,,,,,,,643.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,net_io_pps_per_iface,6553.028251005258,6580.620589055176,27.592338049918,0.4210624003594862,True,True,True,25031.75955485966,730.4347490138291,6479.457933788018,6569.450840187935,42767.33154624784,1429.5255169539969,6479.603448300774,6569.634347407686
rq4,l3_lpm_int_chain,,25.0,,,,,,,,,643.0,,,,,,,643.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,rss_per_bmv2_bytes,132636710.2208398,132251648.0,-385062.22083979845,-0.29031345861841024,True,True,True,132644864.0,45543.451728916814,132644864.0,132644864.0,132251648.0,0.0,132251648.0,132251648.0
rq4,l3_lpm_int_chain,,45.0,,,,,,,,,645.0,,,,,,,644.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_per_bmv2,119.1213953488372,125.79611801242238,6.674722663585186,5.603294558495399,False,True,True,190.3,12.761048357906786,100.0,140.0,1061.4,38.68255742957577,110.0,140.0
rq4,l3_lpm_int_chain,,45.0,,,,,,,,,645.0,,,,,,,644.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_total,18.432713178294573,20.595962732919254,2.163249554624681,11.735925871032451,False,False,True,28.3,1.625256669618595,16.5,20.85999999999999,29.5,1.573462617366967,18.6,22.885
rq4,l3_lpm_int_chain,,45.0,,,,,,,,,645.0,,,,,,,644.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,net_io_pps_per_iface,11754.575721465964,11801.67016770328,47.094446237315424,0.400647776263949,True,True,True,43596.41671944617,1257.0821639418346,11643.182270273286,11759.219987598615,74805.97191241787,2486.742704316992,11666.154613914074,11752.718884889287
rq4,l3_lpm_int_chain,,45.0,,,,,,,,,645.0,,,,,,,644.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,rss_per_bmv2_bytes,133092134.4992248,132871594.13664596,-220540.36257883906,-0.16570503088604654,True,True,True,133169152.0,105383.01083972122,132907008.0,133169152.0,132907008.0,89676.5156815875,132644864.0,132907008.0
